ID,output
ID_03267,"뷰도 좋고 친절하고 다 좋았는데, 공사 중이라 쉬는데 방해가 꽤 되긴 했습니다. 공사 안내를 받긴 했는데, 토요일과 일요일에 타일 자르는 소리가 오전 7시부터 오후 5시까지 이렇게 크게 들릴 줄은 몰랐습니다. 그리고 룸서비스로 주문한 치킨이 상한 게 와서 다시 새 음식을 받았다는... 신 맛이 나길래 원래 맛이 이런 건가 싶었습니다  그래도 친절하고 빠르게 조치해 주셨습니다. 공사는 다 마무리 되면 조용해질 거고, 음식은 상한 치킨 말고는 넘나 맛있었습니다!"
ID_03974,"엘리베이터가 있어 편하고, 침구류가 깔끔해서 좋아요. 수압이 엄청 세고, 뜨거운 물이 바로 나와서 온천수가 나온 줄 알았네요 ㅎㅎ"
ID_08808,대충 먹고 놀기 좋습니다.
ID_08306,"작년 가족 여행으로 방문한 후, 올해도 아이들과 다녀왔는데 역시 최고의 호텔입니다."
ID_00417,진짜 진짜 가지 마세요. 평점이 이런 건 이유가 있습니다. 이런 데는 한번 망해봐야 정신을 차려야 됩니다.
ID_09817,"오래된 호텔이어서 그런지, 몰라도 화장실에서 벌레가 너무 많이 나와서 방을 옮겨서 잤네요ᆢ 체크아웃하는데 죄송하다는 말도 없고ᆢ 실망이에요."
ID_06748,오션뷰는 좋은데 시설은 조금 안 좋네요.
ID_08967,최고의 비즈니스 호텔. 국토 대장정 마지막 목적지
ID_02082,"처음 방문해본 아난티였는데요, 킹 디럭스 오션뷰 룸이었고 3층이었어요. 룸이 깔끔해서 침대가 정말 정말 넓고 커서 깜짝 놀랐네요. 욕조도 너무 뷰가 좋아서 반신욕 꼭꼭 하시길 추천드립니다. 앞으로 종종 아난티를 찾게 될 것 같아요!"
ID_08945,직원들이 친절하시고 하루 잠깐 자기에 좋습니다.
ID_10738,"그냥 쓰레기입니다. 불친절하고 시비 잘 걸고, 왠만해선 나이 먹고 화 안 내는데 정말 여기 카운터랑은 피 터지게 싸울 마음을 먹게 하네요. 가지 마세요."
ID_03373,"봄에 몇 번 갔었는데 정말 멋진 위치에 시설과 경치가 너무너무 좋았네요. 음식점도 너무 깨끗하고 맛도 넘 좋았구요^^ 주인 부부님이 넘 친절하시고 좋았네요. 환상적인 밸리, 출렁다리 2개, 전망대, 계곡 등등 평생 한 번 꼭 가보세요. 강추~ 강추~ ^^~^^"
ID_05726,"롯데월드호텔 35주년 행사 참여로 저렴하게 방문하게 되었는데, 생각했던 것보다 훨씬 좋았어요. 객실도 리모델링으로 아주 깔끔하고, 특히 라운지 음식이 아주 좋았습니다. 여유가 많다면 계절마다 한 번씩 방문하면 좋을 것 같아요."
ID_04107,"깔끔하고 가성비가 좋았어요! 역 근처라 대중교통 이용도 편하고, 근처에 식당이나 카페도 좀 있는 편이구요! 뷰는 없지만 애초부터 뷰를 바라고 간 건 아닌지라 아주 만족스러웠습니다!"
ID_10636,아이랑 가도 좋은 글램핑 분위기 괜찮아.
ID_04380,이뻐요. 무조건 광안리는 호텔 1입니다.
ID_07723,용두산 공원 아래에 있어 좋아요.
ID_01066,가슴이 뻥 뚫리는 뷰 맛집
ID_03913,모든 면에서 만족합니다. 이번이 3번째입니다. 잘 쉬었다 갑니다.
ID_05536,"다 좋은데, 비쌈.. 수영장이나 룸서비스에서 먹는 치킨, 햄버거 등 양도 상당히 적고 가격이 진짜 상당히 사악함. 음식 주문할 때마다 직원분들 급여를 내가 직접 드리는 느낌. 하얏트가 옛날에는 정말 좋았는데 서비스는 좋은데 그냥 인사성 서비스만 좋음.."
ID_08002,"깔끔했고 딱 필요한 것 쏙쏙 있었어요. 칫솔은 없지만 호텔 내에서 1,500원에 구매 가능하다고도 하고요(호텔 안내 참고). 큐티한 잠옷도 있어요. 무엇보다 바다 바로 앞 메인 길에 있어 접근성 부분에서 굉장히 편하고 좋았습니다. 다음엔 오션뷰 예약 성공하길..!"
ID_05387,"객실 청결, 인테리어, 소품, 어메니티 등 무엇 하나 아쉬움 없이 너무 만족했습니다. 지하 1층에 라운지가 있는데 나만 알고 싶은 공간일 정도로 분위기도 좋고 안락하고 아늑한 공간이었어요 ㅎㅎ 연인들 기념일에 방문해서 조용하게 편하게 시간 보내고 가기에 정말 추천하는 곳입니다. 객실 뷰는 통창으로 충분히 만끽할 수 있었고, 레코드판이 있어서 감성적이었어요. 화장실도 온수 잘 나오고 깔끔했습니다. 비치된 어메니티 향도 고급지고 샴푸, 컨디셔너 사용해보니 머릿결도 부들부들하네요. 구석구석 섬세한 손길이 느껴지는 곳이었습니다. 재방문의사 있습니다:)"
ID_05732,깨끗하고 시설도 잘 되어 있고 좋네요.
ID_02738,하얀 톤으로 깔끔한 대리석이니 보기에도 좋았어요. 그리고 정말 센스 있게 자는 곳 머리 위에 콘센트가 있어서 너무 편했어요. 그리고 진짜 넓어요.
ID_05052,평화로운 부산 여행을 위해 와드 
ID_04000,"최고의 서비스, 음식, 모든 게 최고."
ID_09760,"방음은 모르겠고 입실했는데 비누가 없어서 프론트에 말씀드렸어요. 근데 침대 옆에 콘센트가 침대랑 거리가 좀 멀어서 콘센트도 비누랑 같이 올려주실 수 있냐 했더니 콘센트는 내려와서 받아가라고 하더라고요. 뭐 작성해야 되냐고 물었더니 그건 아닌데 설명 안 드린 거 있다 어쩌구 하다가 결국 같이 올려주셨어요. (근데 또 무슨 추가 설명은 없음 ㅎ) 그러고서 에어컨을 틀었는데 청소를 안 하는지 더럽고 짜증나서 그냥 다른 데로 갔어요. 입실하자마자 나가겠다는데 그냥 감사합니다, 안녕히 가세요 ………… 하.. ^^+ 수건에 머리카락까지 금상첨화~"
ID_02427,뷰가 정말 너무 예뻐요!
ID_06833,뷰 맛집 한번 가지 말고 다섯 번 가세요! 다음에 부산 오면 무조건 여기로 또 예약할 거예요.
ID_10123,광안대교 뷰가 정말 예술입니다!
ID_01687,깔끔하고 위치도 좋았습니다. 만족했습니다.
ID_00851,"논골댁 독채를 이용했어요. 뷰가 진짜 죽입니다. 일출 꼭 보세요~ 정말 멋져요. 실내가 깨끗하고 무엇 하나 부족한 게 없더라구요. 오랜만에 제비도 보고, 완전 만족이에요. 강추!"
ID_06303,오래된 시설이지만 먼지 하나 없을 정도로 청결하게 관리가 잘 되어 있다. 근처에 갈 일이 있으면 다시 방문할 예정이다.
ID_09087,최고의 호텔이라고들 하지만 서비스는 좋은데 그냥 추억과 역사로 방문하는 곳! 시설이 좋은 호텔은 여기보다 많다.
ID_05878,너무 시설도 좋고 깨끗하고 깔끔하네요.
ID_08527,"가성비 1인 서울 숙소로 추천합니다,ㅎㅎ 가성비 보고 가셔야 합니다!"
ID_02839,"위치가 부산역과 붙어있어 굉장한 이점이 있으며, 짐 보관이 가능해 체크인 전과 체크아웃 후에 편하게 관광하기 좋습니다. 다만, 부산역에서 호텔 가는 길과 호텔에서 차이나 타운, 부산역 버스 정거장 쪽 가는 길에 노숙자가 많아서 길에 지린내가 진동합니다. 호텔 잘못은 아니지만, 이용하실 분들은 조금 감수하셔야 할 부분입니다. 호텔 직원분들도 친절하시고, 시설도 좋았습니다. 지하 1층에 코인 세탁실과 스팀 다리미가 있는 것도 좋았고요. 사우나는 공사 중이더라고요. 룸 컨디션은 좋은데, 커튼 뒤 창틀 부분은 먼지가 많아서 아쉬웠습니다."
ID_04611,좋은데 와인잔과 칫솔 제공이 안 돼요. 거의 열 번은 왔는데 불편하긴 합니다. 와인잔 안 주는 호텔은 처음 보긴 해요. CS 엉망이긴 해요.. 정말 위치랑 뷰 때문에 오는 곳.
ID_09540,그늘이 없는 노지 오토캠핑장은 밀착되어 있어 복잡하다.
ID_09207,작지만 깔끔해서 좋았던 호텔..! 바다는 고개를 밖으로 내밀어 꺾어야 보이는ㅋㅋ 쿼터 뷰이기에 거의 안 보여요. 그건 알고 갔어서 괜찮았어요~
ID_09823,설악산 등산으로 묵었는데 나름 괜찮았습니다.
ID_02489,밤늦게 예약할 수 있어 종종 이용했습니다. 직원분들이 살짝 피곤하신 것과 시설이 오래된 것 말고는 좋았네요. 운치 있습니다ㅋㅋㅋ
ID_06905,"합리적인 가격, 하지만 불편한 주차 타워 ㅠ"
ID_07390,"아! 아주 만족스러운 여행이었습니다. 편하게 쉬다 갑니다. 다음번에도 방문하고 싶네요! 방 타입도 싱글 더블이었는데 더블 더블로 업그레이드해 주시고, 뷰도 하프 오션으로 괜찮았고, 조식도 좋았습니다. 저희는 레이트 체크아웃 1시까지 있다가 나와서 여유를 느낄 수 있었네요! 참, 주차는 3시까지 허용해 주시는 것 같습니다. 참고하세요!"
ID_02849,☆자체온천☆ 사우나나 객실 물도 온천수라 물이 좋고 깔끔합니다. 해수욕장과 가까워서 좋았습니다.
ID_06665,조식이 맛있어요. 호텔 외관이 특이하고 예쁩니다.
ID_05881,"여기 사장님의 지인입니다. 2022년 5월쯤 사장님이 바뀌었습니다. 그전에는 안 가봐서 모르겠고, 건물 자체는 그대로지만 내부는 사장님이 바뀐 이후로는 리뉴얼부터 시작해서 관리를 열심히 하려고 노력하는 것을 직접 확인할 수 있었습니다. 2022년 5월 이전의 리뷰는 무시하셔도 될 것 같습니다."
ID_10262,"공사 중이라 소음이 심하고, 냉난방 조절은 고장났으며, 엘리베이터는 시장통입니다. 체크인 시 조식과 직원은 초예민하여 외국인들에게는 시녀 모드, 내국인들에게는 틱틱합니다. 전반적으로 하드웨어와 소프트웨어 모두 엉망이에요~"
ID_04452,"다! 그런 줄... 부산역 1도, 부산 2 그곳 직원들 그립네. 이곳을 빌어 부산역 2 직원분들 감사해요."
ID_09949,"와, 곧 있으면 폐점하게 생겼네."
ID_07421,친절하시고 잘 챙겨주셔서 감사했어요~~ 다른 분들 리뷰처럼 전망이 너무 좋았어요!!!
ID_09827,가족과 다녀오기 좋은 숙소였습니다! 건물 안에 스타벅스도 있고 무인 편의점도 있어서 편리하게 이용했어요 :)
ID_06484,깔끔하고 사장님도 친절하셔서 너무 좋았습니다! 근처 맛집도 추천해주시고 떠나는 날 짐도 맡아주시고 서비스가 너무 좋았어요.
ID_02479,"장사가 잘될 만한 조건을 갖추었다. 그리하여 사장은 갑이고, 손님은 을이 된다. 다시는 을이 되고 싶지 않다."
ID_06617,신축 건물이라 시설도 엄청 깨끗하고 조식 서비스 마음에 들고 사장님 엄청 친절하심^.^ 동해시 여행 시 숙소로 강추!
ID_10457,일반 객실과 히노키탕 가격 차이가 좀 아쉬웠어요. 그리고 물받는 속도가 너무 느려서 개선이 필요해요.
ID_02141,오션뷰가 아주 환상적이고 숙소도 매우 깨끗하며 숙소 곳곳에서 매우 섬세한 배려가 느껴졌습니다. 다음에 또 가고 싶은 펜션입니다. 
ID_05188,밤과 낮 모두 아름다운 부산항의 바다를 바라볼 수 있는 곳! 괜찮은 가격에 숙소로 다녀가기 좋았습니다. 깔끔하고 기본 시설도 좋고.
ID_10934,"뷔페 5년 이상 해돋이 때문에 오는데, 최고 맛없었고 재료들은 질기고 같은 재료로 가지수만 늘린 요리, 신경 좀 써주세요."
ID_02744,아이들 때문에 가는 거지요.
ID_07253,방 크기도 크고 침대와 화장실 모두 깨끗하고 좋았어요 ㅎㅎ
ID_03506,"수영장 좋음, 라운지 좋음, 뷔페 좋음"
ID_01679,편의시설 갑 오브 갑! 친절도 갑 오브 갑!! 청결!!! 주변에 아무것도 없으니 편히 멍때리기 최고!!
ID_04249,뷰가 너무 좋아요~~
ID_03147,"이번에 와이프랑 코로나 사태로 인해 신혼여행을 못 가면서 방문하게 된 펜션입니다! 연애할 때도 풀빌라 펜션은 안 가보았지만 신혼여행인지라 큰 맘 먹고 예약하고 방문했는데, 경관도 너무 좋고 객실도 모던하니 딱 저희 스타일이었습니다~ 아침에 조금 일찍 일어나서 해돋이도 보러 갔는데 가까워서 너무 좋았구요~ 진짜 통유리로 보이는 오션뷰! 끝내줍니다ㅎㅎㅎ 강추 드려요~"
ID_08130,"직원분들 친절하신 곳, 조용한 곳, 주변에 갈 곳 많은 곳, 주변에 맛집 많은 곳, ㅎㅎ"
ID_10486,남산 뷰 방으로 배정받았어요. 가성비가 정말 좋았습니다. 방도 깔끔하고요. 조식도 괜찮았어요.
ID_07004,압도적인 위엄!!! 고급진 외관!!! 
ID_00580,뷰가 좋고 깔끔하니 좋네요.
ID_09662,"혼자 여행 왔는데 아늑한 게 너무 좋아요. 좀 넓으면 무서워서 못 자는 경우가 많은데, 딱 필요한 공간만 제공되니까 너무 좋고 아늑하고, 무엇보다 뷰가 진짜 미쳤어요ㅠㅠ 시설도 깨끗하고 가성비도 좋고 최고예요. 잘 쉬다 갑니다."
ID_04070,"오래되었지만 그 자체로 멋이 있는 특급 호텔, 직원들 친절도와 시설이 아주 만족합니다."
ID_03343,깔끔하고 깨끗해서 신났어요. 침실에서 해돋이를 보기에는 너무 좋아요. 개별 정수기가 있는 펜션은 처음 봤어요. 잘 쉬다가 왔어요.
ID_07404,침구류  나무 바닥  뷰와 방음 
ID_03672,룸이 좁다고 해서 기대하지 않았는데 생각보다 넓고 깔끔해서 너무 좋아요!! 뷰는 더 말할 것도 없이 만족해요ㅎㅎ
ID_00559,"출장 다니면서 여러 노보텔을 다녔는데, 여긴 다시는 안 올 것 같아요... 화장실 소변이 그대로 변기에 남아 있는 게 충격이다, 진짜..."
ID_05237,가격 대비 뷰가 너무 이쁘고 청결해서 좋았어요. 재방문하고 싶어요♡
ID_07805,뷰가 미쳤음 ㅜ 이런 곳에 오니 기분이 너무 좋고~ 사장님인지 직원인지도 엄청 친절하네요.
ID_00512,티티 호텔 솔직 후기: 휴가철 주말 기준 4인 침대 3개 28만원. 16층 공사장 뷰. 객실 넓고 화장실 좋음. 주차장은 좁으나 기계 주차임. 변기에 버튼이 안 눌러져 별 하나 뺌. 교차로에서 걸어서 8분.
ID_01081,방음이 너무 안 되어 주말에는 비추...
ID_01664,"후기가 한결같이 너무 안 좋아서 걱정했는데, 기대치를 안 해서 그런가 깔끔하고 좋았어요. 오래된 시설인 건 많지만 출장 다녀오고 푹 쉬기에는 최고였습니당 ㅎㅎ"
ID_09204,다 좋아요. 부산 가면 해운대 호텔보단 무조건 여기. 다만 방 조명이 너무너무 어두워요. 요새 지어진 호텔 방들은 이리 어두운 컨셉이 아닌데.. 올 때마다 눈이 침침하네요. 좀 환하게 해주시면 더 좋겠어요.
ID_01931,그냥 가지 마세요. 최악입니다. 여기 어때 검색해 보면 하단 주변에 좋은 모텔 많아요. 절대로 가지 마세요.
ID_10891,적당한 가격에 잘 쉬다 왔어요. 실내 수영장은 아이들이 오는 시간대는 정신없으니 한가한 시간대로 가시길 바랍니다.
ID_01150,"자정까지 창문이 흔들릴 정도로 소음이 심합니다. 프런트는 전화도 안 받아서 내려가서 얘기해야만 했어요. 남은 날들은 환불 요청했습니다. 소음 관리도 전혀 안 하고, 겉으로 보기에는 예뻤는데 매우 실망했습니다."
ID_02838,너무 좁고 제대로 된 숙소로 가려면 다른 숙소보다 돈을 좀 더 써야 함.
ID_05949,"지하철역이랑 통해서 편하긴 한데, 샤워기 수압이 너무 약하고 조명이 어두워요. 욕실 슬리퍼, 샤워 가운, 칫솔, 치약이 없고, 욕조에 샴푸가 굳은 것 같이 끈끈한 뭔가가 있어서 찝찝해요."
